user,total_logons,off_hours_ratio,weekend_ratio,unique_pc_count,hour_variance,device_connects,device_disconnects,missing_disconnects,file_operations,suspicious_file_ops,removable_media_ops,off_hours_ratio_normalized,weekend_ratio_normalized,unique_pc_count_normalized,hour_variance_normalized,missing_disconnects_normalized,suspicious_file_ops_normalized,removable_media_ops_normalized,risk_score,risk_level
IAR3996,712,0.0,0.0,1,4.5031634450304185,0,0,0,18,0,0,0.0,0.0,0.0008156606851549756,0.5769147854200226,0.0,0.0,0,0.04744904891536958,low
JRF3424,712,0.0,0.0,1,4.428064022983429,0,0,0,0,0,0,0.0,0.0,0.0008156606851549756,0.5672935563697602,0.0,0.0,0,0.04665997063366692,low
KMB1761,2892,0.6417704011065007,0.0,945,7.498097557976527,0,0,0,0,0,0,0.6417704011065007,0.0,0.7707993474714518,0.9606054491520245,0.0,0.0,0,0.4157538779095537,medium
KND0529,993,0.0,0.0,1,3.4314121677473297,0,0,0,37,0,0,0.0,0.0,0.0008156606851549756,0.43960927437094904,0.0,0.0,0,0.03618803473922825,low
KOE1033,712,0.47752808988764045,0.0,1,4.9831841629083105,0,0,0,0,0,0,0.47752808988764045,0.0,0.0008156606851549756,0.6384117869906193,0.0,0.0,0,0.20914919332882367,low
KOP3802,712,0.49859550561797755,0.0,1,5.002249647987945,0,0,0,0,0,0,0.49859550561797755,0.0,0.0008156606851549756,0.6408543277440055,0.0,0.0,0,0.21626083325765835,low
LAH0524,712,0.0,0.0,1,3.9680331079765296,0,0,0,100,0,0,0.0,0.0,0.0008156606851549756,0.5083575128844477,0.0,0.0,0,0.04182637279696696,low
LJC3980,712,0.0,0.0,1,4.5031634450304185,0,0,0,6,0,0,0.0,0.0,0.0008156606851549756,0.5769147854200226,0.0,0.0,0,0.04744904891536958,low
MAH0590,400,0.5,0.0,1,5.006261743217589,0,0,0,7,0,0,0.5,0.0,0.0008156606851549756,0.6413683301973362,0.0,0.0,0,0.21676374324991574,low
MBG3183,1036,0.0,0.0,27,3.796868282590165,379,373,6,1988,902,0,0.0,0.0,0.02202283849918434,0.48642903533424786,0.20689655172413793,0.10703690518571259,0,0.13830470932873792,low
MBH3427,1204,0.0,0.0,94,3.6660313390892303,0,0,0,1047,0,0,0.0,0.0,0.0766721044045677,0.4696670927340624,0.0,0.0,0,0.05109583034920393,low
MJF0334,711,0.0,0.0,1,4.503163445030418,0,0,0,46,0,0,0.0,0.0,0.0008156606851549756,0.5769147854200225,0.0,0.0,0,0.047449048915369565,low
MWB4000,712,0.0,0.0,1,4.5031634450304185,0,0,0,2,0,0,0.0,0.0,0.0008156606851549756,0.5769147854200226,0.0,0.0,0,0.04744904891536958,low
NJG2979,712,0.0,0.0,1,4.00281195113815,0,0,0,0,0,0,0.0,0.0,0.0008156606851549756,0.5128131425955756,0.0,0.0,0,0.04219179810988622,low
PSP3592,1041,0.0,0.0,25,3.399808414977698,731,723,8,2336,1545,0,0.0,0.0,0.020391517128874388,0.4355604157252162,0.27586206896551724,0.18333926664293343,0,0.18212306675309664,low
QLC0082,712,0.49719101123595505,0.0,1,5.000983641925935,0,0,0,42,0,0,0.49719101123595505,0.0,0.0008156606851549756,0.6406921356262819,0.0,0.0,0,0.21578677674073712,low
RAB0455,712,0.5,0.0,1,5.003514938922687,0,0,0,0,0,0,0.5,0.0,0.0008156606851549756,0.6410164282444696,0.0,0.0,0,0.2167348822606549,low
RGB0263,712,0.40168539325842695,0.0,1,4.913186994014662,0,0,0,105,0,0,0.40168539325842695,0.0,0.0008156606851549756,0.6294442240395447,0.0,0.0,0,0.18353298496080084,low
SCH1013,712,0.5,0.0,1,5.003514938922687,0,0,0,160,0,0,0.5,0.0,0.0008156606851549756,0.6410164282444696,0.0,0.0,0,0.2167348822606549,low
SDR1227,712,0.5,0.0,1,5.003514938922687,0,0,0,0,0,0,0.5,0.0,0.0008156606851549756,0.6410164282444696,0.0,0.0,0,0.2167348822606549,low
THW1425,712,0.4101123595505618,0.0,1,4.921071429054966,0,0,0,70,0,0,0.4101123595505618,0.0,0.0008156606851549756,0.630454324428962,0.0,0.0,0,0.1863803543003695,low
TSF3478,712,0.0,0.0,1,3.896352271471907,0,0,0,79,0,0,0.0,0.0,0.0008156606851549756,0.49917424984823056,0.0,0.0,0,0.041073213987506525,low
URC3818,908,0.3964757709251101,0.0,84,4.630371783630875,379,373,6,1711,1153,0,0.3964757709251101,0.0,0.06851549755301795,0.593211855749173,0.20689655172413793,0.13682211937818917,0,0.2969693352220087,low
ABL0870,712,0.0,0.0,1,4.00281195113815,0,0,0,5,0,0,0.0,0.0,0.0008156606851549756,0.5128131425955756,0.0,0.0,0,0.04219179810988622,low
AKH1534,841,0.0,0.0,59,4.272872584374987,402,400,2,485,295,0,0.0,0.0,0.04812398042414356,0.5474114808917715,0.06896551724137931,0.0350065266405601,0,0.08411292435056485,low
BCH1138,712,0.0,0.0,1,3.9274259830882534,0,0,0,0,0,0,0.0,0.0,0.0008156606851549756,0.503155203213166,0.0,0.0,0,0.04139970905631023,low
CNB1131,860,0.03953488372093023,0.009302325581395349,56,4.1205939467964185,0,0,0,597,0,0,0.03953488372093023,0.030292188431723314,0.04567699836867863,0.5279025737434768,0.0,0.0,0,0.06872637534793942,low
CTC0859,532,0.0,0.0,16,3.3655398992882133,189,184,5,540,288,0,0.0,0.0,0.013050570962479609,0.4311701657116442,0.1724137931034483,0.034175863296546816,0,0.0939385133874974,low
DNH0308,712,0.0,0.0,1,4.00281195113815,0,0,0,6,0,0,0.0,0.0,0.0008156606851549756,0.5128131425955756,0.0,0.0,0,0.04219179810988622,low
DRF3992,712,0.0,0.0,1,4.5031634450304185,0,0,0,11,0,0,0.0,0.0,0.0008156606851549756,0.5769147854200226,0.0,0.0,0,0.04744904891536958,low
DWB3415,712,0.0,0.0,1,4.5031634450304185,0,0,0,0,0,0,0.0,0.0,0.0008156606851549756,0.5769147854200226,0.0,0.0,0,0.04744904891536958,low
FCS1128,1182,0.0,0.0,84,3.325481029447937,0,0,0,99,0,0,0.0,0.0,0.06851549755301795,0.4260380947619264,0.0,0.0,0,0.04617971234150911,low
GSC0530,1297,0.08866615265998458,0.004626060138781804,85,3.988511903012466,127,125,2,2777,1886,0,0.08866615265998458,0.01506434968269972,0.06933115823817292,0.5109811173323067,0.06896551724137931,0.22380443811558087,0,0.193582882338829,low
HNB2571,788,0.5152284263959391,0.007614213197969543,15,5.245311873891789,3059,3040,19,8940,6134,0,0.5152284263959391,0.02479500195236236,0.012234910277324634,0.6719938130442292,0.6551724137931034,0.7278984217396464,0,0.6899023066688448,medium
JCJ2572,602,0.4983388704318937,0.0,1,5.002661245000538,0,0,0,432,0,0,0.4983388704318937,0.0,0.0008156606851549756,0.6409070587641202,0.0,0.0,0,0.21618096694329464,low
JUM0102,712,0.0,0.0,1,4.00281195113815,0,0,0,0,0,0,0.0,0.0,0.0008156606851549756,0.5128131425955756,0.0,0.0,0,0.04219179810988622,low
KCF0450,1003,0.35294117647058826,0.0,1,4.253812504841195,0,0,0,135,0,0,0.35294117647058826,0.0,0.0008156606851549756,0.5449696326602886,0.0,0.0,0,0.16061397164507268,low
MBS3902,712,0.5,0.0,1,5.003514938922687,0,0,0,32,0,0,0.5,0.0,0.0008156606851549756,0.6410164282444696,0.0,0.0,0,0.2167348822606549,low
NMC3998,1015,0.0,0.0,16,3.858013041729282,0,0,0,20,0,0,0.0,0.0,0.013050570962479609,0.49426248753488505,0.0,0.0,0,0.0426772542727825,low
OJT3599,324,0.08024691358024691,0.015432098765432098,1,4.077559985148101,916,911,5,2440,1521,0,0.08024691358024691,0.05025324469768914,0.0008156606851549756,0.5223893541916724,0.1724137931034483,0.18049127803488785,0,0.19398123417005605,low
OWC2563,294,0.5,0.0,1,5.008525155380765,0,0,0,16,0,0,0.5,0.0,0.0008156606851549756,0.6416583032259361,0.0,0.0,0,0.21678752518234376,low
PHB0124,1175,0.30042553191489363,0.0,79,4.127312974002696,733,727,6,1757,414,0,0.30042553191489363,0.0,0.06443719412724307,0.5287633699784478,0.20689655172413793,0.049127803488786044,0,0.22354377506275622,low
QMP2998,712,0.5,0.0,1,5.003514938922687,0,0,0,109,0,0,0.5,0.0,0.0008156606851549756,0.6410164282444696,0.0,0.0,0,0.2167348822606549,low
RJF3299,956,0.3912133891213389,0.0,106,4.9501007402260395,1075,1068,7,2032,1392,0,0.3912133891213389,0.0,0.0864600326264274,0.6341733630624882,0.2413793103448276,0.16518333926664294,0,0.3216601825814001,medium
ROA3171,653,0.0,0.0,63,3.6566244793114797,0,0,0,136,0,0,0.0,0.0,0.05138662316476346,0.4684619496038155,0.0,0.0,0,0.04684944974289611,low
SAM2567,712,0.5,0.0,1,5.003514938922687,0,0,0,104,0,0,0.5,0.0,0.0008156606851549756,0.6410164282444696,0.0,0.0,0,0.2167348822606549,low
SCL2577,808,0.5086633663366337,0.0049504950495049506,27,5.242169167278704,138,137,1,2932,1625,0,0.5086633663366337,0.016120842853516122,0.02202283849918434,0.6715911907691424,0.034482758620689655,0.19283256200308532,0,0.31576675801954973,medium
SJB2984,712,0.0,0.0,1,4.00281195113815,0,0,0,0,0,0,0.0,0.0,0.0008156606851549756,0.5128131425955756,0.0,0.0,0,0.04219179810988622,low
SWO3258,826,0.1343825665859564,0.010895883777239709,1,4.766601220620348,133,130,3,122,71,0,0.1343825665859564,0.035481467684857514,0.0008156606851549756,0.6106646480735124,0.10344827586206896,0.008425299632134805,0,0.1290298446365338,low
SWR3808,712,0.49859550561797755,0.0,1,5.002249647987945,0,0,0,0,0,0,0.49859550561797755,0.0,0.0008156606851549756,0.6408543277440055,0.0,0.0,0,0.21626083325765835,low
TCR3994,712,0.0,0.0,1,4.5031634450304185,0,0,0,14,0,0,0.0,0.0,0.0008156606851549756,0.5769147854200226,0.0,0.0,0,0.04744904891536958,low
ZDC3269,802,0.10972568578553615,0.007481296758104738,1,4.6853073278958455,0,0,0,8,0,0,0.10972568578553615,0.02436217149434107,0.0008156606851549756,0.6002498254161486,0.0,0.0,0,0.08935524555543335,low
AAS2987,712,0.0,0.0,1,4.00281195113815,0,0,0,149,0,0,0.0,0.0,0.0008156606851549756,0.5128131425955756,0.0,0.0,0,0.04219179810988622,low
BGM1226,772,0.47668393782383417,0.0,31,4.948527590167162,0,0,0,188,0,0,0.47668393782383417,0.0,0.02528548123980424,0.633971821737211,0.0,0.0,0,0.21252187257293645,low
BGN3820,993,0.3323262839879154,0.0,1,4.245465381068949,0,0,0,9,0,0,0.3323262839879154,0.0,0.0008156606851549756,0.5439002557258906,0.0,0.0,0,0.15376340426741114,low
CKC3072,712,0.5,0.0,1,5.003514938922687,0,0,0,0,0,0,0.5,0.0,0.0008156606851549756,0.6410164282444696,0.0,0.0,0,0.2167348822606549,low
CKP3600,621,0.0,0.0,1,3.429226866810788,65,65,0,270,138,0,0.0,0.0,0.0008156606851549756,0.43932930842339396,0.0,0.016375934496262016,0,0.04288037683842607,low
CUL3015,712,0.0,0.0,1,4.5031634450304185,0,0,0,0,0,0,0.0,0.0,0.0008156606851549756,0.5769147854200226,0.0,0.0,0,0.04744904891536958,low
DSB0307,712,0.0,0.0,1,4.00281195113815,0,0,0,0,0,0,0.0,0.0,0.0008156606851549756,0.5128131425955756,0.0,0.0,0,0.04219179810988622,low
DZW0126,712,0.46769662921348315,0.0,1,4.974231350479175,0,0,0,47,0,0,0.46769662921348315,0.0,0.0008156606851549756,0.6372648133298785,0.0,0.0,0,0.20582984397957713,low
EDV1427,712,0.5,0.0,1,5.003514938922687,0,0,0,639,0,0,0.5,0.0,0.0008156606851549756,0.6410164282444696,0.0,0.0,0,0.2167348822606549,low
EMC3609,712,0.0,0.0,1,3.9579682976752233,0,0,0,0,0,0,0.0,0.0,0.0008156606851549756,0.5070680775916472,0.0,0.0,0,0.04172062067528952,low
FDD3893,1191,0.380352644836272,0.005877413937867338,56,4.734141114420287,391,384,7,1416,910,0,0.380352644836272,0.01913927102843979,0.04567699836867863,0.606506079229251,0.2413793103448276,0.10798623472172778,0,0.2888230291626015,low
GBJ3604,712,0.0,0.0,1,3.9767928433898883,0,0,0,63,0,0,0.0,0.0,0.0008156606851549756,0.5094797508262908,0.0,0.0,0,0.04191841234640341,low
HRL2565,711,0.5007032348804501,0.0,1,5.003514938922687,0,0,0,86,0,0,0.5007032348804501,0.0,0.0008156606851549756,0.6410164282444696,0.0,0.0,0,0.21696558350192044,low
JJE1552,712,0.0,0.0,1,4.5031634450304185,0,0,0,24,0,0,0.0,0.0,0.0008156606851549756,0.5769147854200226,0.0,0.0,0,0.04744904891536958,low
LCR1537,712,0.0,0.0,1,4.5031634450304185,0,0,0,0,0,0,0.0,0.0,0.0008156606851549756,0.5769147854200226,0.0,0.0,0,0.04744904891536958,low
LJH0866,712,0.0,0.0,1,4.00281195113815,0,0,0,0,0,0,0.0,0.0,0.0008156606851549756,0.5128131425955756,0.0,0.0,0,0.04219179810988622,low
MHH0034,712,0.5,0.0,1,5.003514938922687,0,0,0,60,0,0,0.5,0.0,0.0008156606851549756,0.6410164282444696,0.0,0.0,0,0.2167348822606549,low
MNB2570,712,0.5,0.0,1,5.003514938922687,0,0,0,13,0,0,0.5,0.0,0.0008156606851549756,0.6410164282444696,0.0,0.0,0,0.2167348822606549,low
MUO3601,990,0.0,0.0,1,3.4340604225749076,0,0,0,93,0,0,0.0,0.0,0.0008156606851549756,0.439948550833871,0.0,0.0,0,0.03621586025787935,low
MVW3821,712,0.4002808988764045,0.0,1,4.9118702834953805,0,0,0,0,0,0,0.4002808988764045,0.0,0.0008156606851549756,0.6292755360103482,0.0,0.0,0,0.18305839568630408,low
QGS3009,712,0.0,0.0,1,4.00281195113815,0,0,0,29,0,0,0.0,0.0,0.0008156606851549756,0.5128131425955756,0.0,0.0,0,0.04219179810988622,low
SLH0900,712,0.0,0.0,1,4.5031634450304185,0,0,0,19,0,0,0.0,0.0,0.0008156606851549756,0.5769147854200226,0.0,0.0,0,0.04744904891536958,low
SNW0798,712,0.5,0.0,1,5.003514938922687,0,0,0,230,0,0,0.5,0.0,0.0008156606851549756,0.6410164282444696,0.0,0.0,0,0.2167348822606549,low
TDV1034,712,0.4002808988764045,0.0,1,4.9118702834953805,0,0,0,33,0,0,0.4002808988764045,0.0,0.0008156606851549756,0.6292755360103482,0.0,0.0,0,0.18305839568630408,low
TJT3412,712,0.0,0.0,1,4.501913735201081,0,0,0,0,0,0,0.0,0.0,0.0008156606851549756,0.5767546810651996,0.0,0.0,0,0.047435918070179536,low
TRV2966,991,0.0,0.0,1,3.4305741123876703,0,0,0,67,0,0,0.0,0.0,0.0008156606851549756,0.439501908397253,0.0,0.0,0,0.03617922919498907,low
WKS3265,896,0.0,0.0,87,3.7322576755021584,0,0,0,12,0,0,0.0,0.0,0.07096247960848287,0.47815156218030974,0.0,0.0,0,0.05085513643550314,low
YFP2558,712,0.4241573033707865,0.0,1,4.934152129334659,0,0,0,55,0,0,0.4241573033707865,0.0,0.0008156606851549756,0.6321301351089698,0.0,0.0,0,0.1911253391789581,low
BAW1019,712,0.0,0.0,1,4.5031634450304185,0,0,0,0,0,0,0.0,0.0,0.0008156606851549756,0.5769147854200226,0.0,0.0,0,0.04744904891536958,low
BKW1032,712,0.5,0.0,1,5.003514938922687,0,0,0,55,0,0,0.5,0.0,0.0008156606851549756,0.6410164282444696,0.0,0.0,0,0.2167348822606549,low
BMH0457,148,0.5,0.0,1,5.016977977548923,0,0,0,23,0,0,0.5,0.0,0.0008156606851549756,0.6427412215225656,0.0,0.0,0,0.21687633995894506,low
CCC0491,989,0.35995955510616784,0.0,1,4.28412285170001,0,0,0,45,0,0,0.35995955510616784,0.0,0.0008156606851549756,0.5488527889053406,0.0,0.0,0,0.16323487535104442,low
CDD0127,1003,0.2741774675972084,0.0,1,4.168025621020953,0,0,0,62,0,0,0.2741774675972084,0.0,0.0008156606851549756,0.5339791984299643,0.0,0.0,0,0.13387359992676792,low
CIT0310,712,0.0,0.0,1,3.9567061496170948,0,0,0,4,0,0,0.0,0.0,0.0008156606851549756,0.5069063797352376,0.0,0.0,0,0.04170735914019622,low
CJM0584,90,0.5,0.0,1,5.028011423654932,43,43,0,212,81,0,0.5,0.0,0.0008156606851549756,0.644154751870818,0.0,0.009611961552153792,0,0.2209338607207126,low
DCC1431,993,0.35246727089627394,0.0,1,4.281113953848121,0,0,0,69,0,0,0.35246727089627394,0.0,0.0008156606851549756,0.5484673093019988,0.0,0.0,0,0.16074536299670883,low
DRD0097,712,0.5,0.0,1,5.003514938922687,0,0,0,85,0,0,0.5,0.0,0.0008156606851549756,0.6410164282444696,0.0,0.0,0,0.2167348822606549,low
DRJ0794,712,0.5,0.0,1,5.003514938922687,0,0,0,118,0,0,0.5,0.0,0.0008156606851549756,0.6410164282444696,0.0,0.0,0,0.2167348822606549,low
HRK2972,712,0.0,0.0,1,4.00281195113815,0,0,0,6,0,0,0.0,0.0,0.0008156606851549756,0.5128131425955756,0.0,0.0,0,0.04219179810988622,low
HWC3907,412,0.5,0.0,1,5.0060790296007385,0,0,0,0,0,0,0.5,0.0,0.0008156606851549756,0.6413449221668827,0.0,0.0,0,0.21676182345688808,low
HZA3839,712,0.0,0.0,1,4.5031634450304185,0,0,0,0,0,0,0.0,0.0,0.0008156606851549756,0.5769147854200226,0.0,0.0,0,0.04744904891536958,low
IAM3078,1104,0.37681159420289856,0.06521739130434782,1,4.4879711390427,0,0,0,86,0,0,0.37681159420289856,0.21237458193979933,0.0008156606851549756,0.5749684501257502,0.0,0.0,0,0.20574066661203355,low
IBP2990,712,0.0,0.0,1,3.9402158129555773,0,0,0,31,0,0,0.0,0.0,0.0008156606851549756,0.5047937495469902,0.0,0.0,0,0.041534093272591714,low
IDC2568,712,0.45646067415730335,0.0,1,4.963955916567947,0,0,0,0,0,0,0.45646067415730335,0.0,0.0008156606851549756,0.635948394367441,0.0,0.0,0,0.20203584324866636,low
IMM3253,712,0.0,0.0,1,4.00281195113815,0,0,0,0,0,0,0.0,0.0,0.0008156606851549756,0.5128131425955756,0.0,0.0,0,0.04219179810988622,low
JIP3170,712,0.0,0.0,1,4.38798507249201,0,0,0,0,0,0,0.0,0.0,0.0008156606851549756,0.5621589128230922,0.0,0.0,0,0.04623885648226337,low
JVB3184,518,0.0,0.0,66,4.081033688092589,0,0,0,57,0,0,0.0,0.0,0.053833605220228384,0.5228343814737809,0.0,0.0,0,0.05171014120539054,low
JVZ3437,712,0.0,0.0,1,4.5031634450304185,0,0,0,300,0,0,0.0,0.0,0.0008156606851549756,0.5769147854200226,0.0,0.0,0,0.04744904891536958,low
KDN0264,712,0.5,0.0,1,5.003514938922687,0,0,0,0,0,0,0.5,0.0,0.0008156606851549756,0.6410164282444696,0.0,0.0,0,0.2167348822606549,low
KIC1000,712,0.5,0.0,1,5.003514938922687,0,0,0,64,0,0,0.5,0.0,0.0008156606851549756,0.6410164282444696,0.0,0.0,0,0.2167348822606549,low
KJH0588,990,0.3595959595959596,0.0,1,4.284321358692652,0,0,0,34,0,0,0.3595959595959596,0.0,0.0008156606851549756,0.5488782202760786,0.0,0.0,0,0.1631176809745769,low
MAB1775,2874,0.640222686151705,0.0,963,7.580104646106673,996,996,0,2593,1706,0,0.640222686151705,0.0,0.7854812398042414,0.9711116415718745,0.0,0.20244452355523912,0,0.5015327674470194,medium
MBL2383,712,0.4550561797752809,0.0,1,4.962668200163349,0,0,0,118,0,0,0.4550561797752809,0.0,0.0008156606851549756,0.6357834208677425,0.0,0.0,0,0.20156155861867375,low
MJK0037,1054,0.3396584440227704,0.0028462998102466793,28,4.200924757920494,0,0,0,420,0,0,0.3396584440227704,0.009268719894905852,0.022838499184339316,0.538194012912403,0.0,0.0,0,0.16083348841103753,low
MSM3264,712,0.0,0.0,1,4.00281195113815,0,0,0,0,0,0,0.0,0.0,0.0008156606851549756,0.5128131425955756,0.0,0.0,0,0.04219179810988622,low
NHS3981,712,0.0,0.0,1,4.4931437239100696,0,0,0,0,0,0,0.0,0.0,0.0008156606851549756,0.5756311266475448,0.0,0.0,0,0.04734377055091241,low
RJB1424,712,0.49719101123595505,0.0,1,5.000983641925935,0,0,0,0,0,0,0.49719101123595505,0.0,0.0008156606851549756,0.6406921356262819,0.0,0.0,0,0.21578677674073712,low
SBG3983,882,0.10430839002267574,0.012471655328798186,40,5.03019892836025,0,0,0,12,0,0,0.10430839002267574,0.040612826327112043,0.03262642740619902,0.6444350001502952,0.0,0.0,0,0.09908532550784956,low
THG3271,712,0.5,0.0,1,5.427324594813081,0,0,0,4,0,0,0.5,0.0,0.0008156606851549756,0.6953120494608761,0.0,0.0,0,0.22118789915377748,low
USC3486,712,0.5,0.0,1,5.003514938922687,0,0,0,0,0,0,0.5,0.0,0.0008156606851549756,0.6410164282444696,0.0,0.0,0,0.2167348822606549,low
VAS3984,614,0.0,0.0,1,4.503668977372646,0,0,0,4,0,0,0.0,0.0,0.0008156606851549756,0.5769795507980283,0.0,0.0,0,0.047454360601945536,low
WTG2109,1187,0.32940185341196293,0.0,89,4.914248233350974,714,705,9,1939,1306,0,0.32940185341196293,0.0,0.07259380097879282,0.6295801828319494,0.3103448275862069,0.15497804675447965,0,0.31151487555665897,medium
ABH0349,1106,0.0,0.0,57,3.7557003388374266,124,123,1,2230,1427,0,0.0,0.0,0.0464926590538336,0.4811548773503743,0.034482758620689655,0.16933665598670938,0,0.1250120673817995,low
AJH2110,1179,0.33078880407124683,0.0,90,4.955040211231274,387,384,3,1028,664,0,0.33078880407124683,0.0,0.0734094616639478,0.6348061746159347,0.10344827586206896,0.07879435148926071,0,0.23038609130139426,low
AMO0582,712,0.4508426966292135,0.0,1,4.958800654413707,0,0,0,20,0,0,0.4508426966292135,0.0,0.0008156606851549756,0.6352879371142672,0.0,0.0,0,0.20013865853378718,low
BEH2967,977,0.0,0.0,1,3.460949903849843,0,0,0,45,0,0,0.0,0.0,0.0008156606851549756,0.4433934489614095,0.0,0.0,0,0.03649839113630643,low
CBD3251,712,0.0,0.0,1,3.9978857858632173,0,0,0,0,0,0,0.0,0.0,0.0008156606851549756,0.5121820356821307,0.0,0.0,0,0.0421400383236645,low
CCM3075,995,0.3577889447236181,0.0,1,4.276226450485814,0,0,0,110,0,0,0.3577889447236181,0.0,0.0008156606851549756,0.5478411554908116,0.0,0.0,0,0.16243982266493526,low
CCW3901,1185,0.25063291139240507,0.0,89,4.04035038518103,0,0,0,60,0,0,0.25063291139240507,0.0,0.07259380097879282,0.5176223123903677,0.0,0.0,0,0.13658180775895115,low
COW3840,712,0.5,0.0,1,5.483338841575498,0,0,0,0,0,0,0.5,0.0,0.0008156606851549756,0.702488215182124,0.0,0.0,0,0.221776447299441,low
CSW3811,532,0.5,0.0,1,5.0047058833945846,0,0,0,0,0,0,0.5,0.0,0.0008156606851549756,0.6411690039799139,0.0,0.0,0,0.21674739565146237,low
FFP3169,712,0.0,0.0,1,4.4333837453097695,0,0,0,37,0,0,0.0,0.0,0.0008156606851549756,0.5679750831457384,0.0,0.0,0,0.04671586556918023,low
FQG2974,712,0.0,0.0,1,4.00281195113815,0,0,0,7,0,0,0.0,0.0,0.0008156606851549756,0.5128131425955756,0.0,0.0,0,0.04219179810988622,low
GEB3079,712,0.425561797752809,0.0,1,4.935456091265099,0,0,0,44,0,0,0.425561797752809,0.0,0.0008156606851549756,0.6322971898753531,0.0,0.0,0,0.1915997945025628,low
GKG3414,1394,0.0,0.08393113342898136,118,3.626475331661089,146,143,3,349,149,0,0.0,0.2733142037302726,0.09624796084828711,0.46459944510899936,0.10344827586206896,0.0176812626082829,0,0.131425844422805,low
ISH0079,712,0.45224719101123595,0.0,1,4.960090569657421,0,0,0,0,0,0,0.45224719101123595,0.0,0.0008156606851549756,0.635453192314333,0.0,0.0,0,0.20061296626723574,low
KBB0890,712,0.0,0.0,1,4.5031634450304185,0,0,0,27,0,0,0.0,0.0,0.0008156606851549756,0.5769147854200226,0.0,0.0,0,0.04744904891536958,low
LBM3284,712,0.5,0.0,1,5.414118284301661,0,0,0,0,0,0,0.5,0.0,0.0008156606851549756,0.6936201464491624,0.0,0.0,0,0.2210491389273744,low
MHS0125,712,0.5,0.0,1,5.003514938922687,0,0,0,0,0,0,0.5,0.0,0.0008156606851549756,0.6410164282444696,0.0,0.0,0,0.2167348822606549,low
MWH0347,90,0.0,0.0,1,4.525210281289438,0,0,0,0,0,0,0.0,0.0,0.0008156606851549756,0.5797392766837361,0.0,0.0,0,0.047680697564561066,low
NEH3435,1214,0.026359143327841845,0.004118616144975288,88,3.90823739408905,377,373,4,1268,827,0,0.026359143327841845,0.0134119038567144,0.07177814029363784,0.5006968912198039,0.13793103448275862,0.09813694078557018,0,0.13786531503828617,low
NHG3810,712,0.5,0.0,1,5.003514938922687,0,0,0,20,0,0,0.5,0.0,0.0008156606851549756,0.6410164282444696,0.0,0.0,0,0.2167348822606549,low
OIP0988,712,0.5,0.0,1,5.003514938922687,0,0,0,56,0,0,0.5,0.0,0.0008156606851549756,0.6410164282444696,0.0,0.0,0,0.2167348822606549,low
QKV2583,712,0.4143258426966292,0.0,1,4.925003498525104,0,0,0,0,0,0,0.4143258426966292,0.0,0.0008156606851549756,0.6309580745242699,0.0,0.0,0,0.1878039323434229,low
RLP3268,1297,0.0,0.10100231303006939,87,3.2984095996828895,445,439,6,585,387,0,0.0,0.3289049680722772,0.07096247960848287,0.4225698866267873,0.20689655172413793,0.04592381630473478,0,0.16998392881131638,low
RME0448,1233,0.23114355231143552,0.0,101,4.006277429855161,0,0,0,71,0,0,0.23114355231143552,0.0,0.08238172920065252,0.5132571162453903,0.0,0.0,0,0.1314356753937784,low
RSJ0891,712,0.0,0.0,1,4.353742296324658,0,0,0,0,0,0,0.0,0.0,0.0008156606851549756,0.5577719603826748,0.0,0.0,0,0.04587906368702778,low
